agb_code,lci_name,ciqual_code,energy_kj,energy,water,proteins,carbohydrates,lipids,sugars,fructose,galactose,glucose,lactose,maltose,sucrose,starch,fiber,polyols,alcohol,organic_acids,saturated_fatty_acids,monounsaturated_fatty_acids,polyunsaturated_fatty_acids,40_fatty_acids,60_fatty_acids,80_fatty_acids,100_fatty_acids,120_fatty_acids,140_fatty_acids,160_fatty_acids,180_fatty_acids,181_oleic_acid,182_linoleic_acid,183_alpha-linolenic_acid,204_arachidonic_acid,205_epa,206_dha,cholesterol,salt,calcium,copper,iron,iodine,magnesium,manganese,phosphorus,potassium,selenium,sodium,zinc,retinol,beta-carotene,vitamin_d,vitamin_e,vitamin_k1,vitamin_k2,vitamin_c,vitamin_b1,vitamin_b2,vitamin_b3,vitamin_b5,vitamin_b6,vitamin_b9,vitamin_b12,source,is_energy_recalculated
20591_2,"Soy protein, textured, dehydrated, from soy flour",20591,6300.0,1500.0,628.0,204.0,70.3,29.0,36.5,1.0,1.0,7.800000000000001,1.0,1.0,28.700000000000003,3.5,56.1,0.0,0.0,8.9,4.699999999999999,6.3,16.299999999999997,0.1,0.1,0.1,0.1,0.1,0.1,3.1,1.4000000000000001,6.0,14.2,2.1,0.1,0.1,0.1,,0.13,900.0,6.8999999999999995,33.0,200.0,1000.0,13.0,2600.0,8200.0,200.0,50.0,21.0,,50.0,2.5,3.0,57.0,,5.0,0.62,0.18,7.7,7.3,2.1,527.0,,CIQUAL2020_2020_07_07_edited,False
20338,Plant-based sausage with tofu (not vegan),20338,5700.0,1360.0,733.0,121.0,49.699999999999996,72.0,9.7,1.0,1.0,3.1,1.0,1.0,6.6000000000000005,28.0,30.0,0.0,0.0,1.5,11.299999999999999,18.2,38.7,0.1,0.1,0.1,0.1,0.1,0.1,6.800000000000001,3.8,17.3,34.7,4.0,0.1,0.1,0.1,32.8,10.1,1200.0,2.2,14.0,200.0,410.0,5.8,1300.0,1300.0,200.0,4050.0,10.0,210.0,2890.0,2.5,12.8,204.0,,5.0,0.27,1.0,1.5,2.0,0.38,283.0,0.1,CIQUAL2020_2020_07_07_edited,False
25232_2,Vegetable Hot-dog sausage,25232,10500.0,2500.0,477.0,291.0,75.3,105.0,17.4,5.8999999999999995,1.0,4.8,1.0,6.7,1.0,18.0,46.0,0.0,0.0,1.2,27.9,64.5,8.2,0.1,0.1,2.2,1.2,10.0,4.4,6.5,2.4,63.2,7.800000000000001,0.4,0.1,0.1,0.1,,18.2,370.0,2.7,17.0,200.0,320.0,7.5,1100.0,2000.0,200.0,7280.0,18.0,,1320.0,2.5,59.2,22.9,,5.0,1.1,1.6,4.9,4.6000000000000005,0.78,406.0,,CIQUAL2020_2020_07_07_edited,False
25598,Seitan,25598,5660.0,1340.0,678.0,206.0,67.4,25.0,8.100000000000001,1.2,0.5,1.7000000000000002,0.5,5.2,0.5,59.3,9.0,0.0,0.0,1.6,3.8,15.0,4.4,0.05,0.05,0.05,0.05,0.1,0.2,2.5,0.8,14.8,4.2,0.2,0.05,0.05,0.05,0.0,11.299999999999999,200.0,2.3000000000000003,15.0,100.0,180.0,6.1,620.0,750.0,300.0,4510.0,12.0,0.0,246.0,1.3,5.1,4.0,0.0,2.5,0.38,0.3,69.2,1.6,0.21999999999999997,147.0,0.36,CALNUT2020_2020_07_07,
1031,"Plant-based pate, prepacked",1031,8160.0,1970.0,667.0,35.6,94.5,154.0,14.9,5.6000000000000005,0.5,5.8,0.5,0.5,3.5,73.0,29.6,0.0,0.0,0.8999999999999999,41.3,48.2,57.5,0.05,0.2,2.4,1.3,10.700000000000001,4.8,15.1,5.2,46.5,56.900000000000006,0.6,0.05,0.05,0.05,0.0,12.7,300.0,1.1,13.0,400.0,230.0,3.3000000000000003,720.0,1700.0,100.0,5090.0,9.6,0.0,3620.0,1.3,48.7,84.60000000000001,0.0,2.5,0.0,0.96,13.100000000000001,3.5,0.53,147.0,0.5,CALNUT2020_2020_07_07,
20912,"Tofu, smoked",20912,6850.0,1640.0,703.0,164.0,29.1,95.0,8.5,1.0,1.0,1.0,1.0,3.0,5.5,3.5,5.0,0.0,0.0,3.0,15.3,19.7,55.9,0.1,0.1,0.1,0.1,0.1,0.1,10.2,4.1,18.3,48.6,6.800000000000001,0.1,0.1,0.3,,7.4,620.0,2.5,20.0,,1400.0,11.0,1900.0,1900.0,200.0,2950.0,14.0,,50.0,2.5,6.1,130.0,,5.0,0.26,0.1,1.1,2.1,0.43999999999999995,164.0,0.19,CIQUAL2020_2020_07_07_edited,False
21514,"Lamb, neck, raw",21514,8120.0,1950.0,682.0,180.0,0.0,137.0,,,,,,,,,0.0,0.0,0.0,0.0,57.9,52.1,9.200000000000001,,,,,0.64,5.8999999999999995,28.0,16.7,39.8,5.0,0.9099999999999999,0.43999999999999995,,,,2.0,,,11.399999999999999,,,,,,74.1,801.0,38.199999999999996,,,,,,,,,,42.699999999999996,,1.6,,21.8,CIQUAL2020_2020_07_07_edited,False
21516,"Lamb, chop fillet, raw",21516,10000.0,2420.0,640.0,176.0,23.0,180.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,77.5,68.0,12.6,,,,,0.8500000000000001,8.0,37.5,21.6,50.4,6.8999999999999995,1.2,0.5700000000000001,,,,1.7999999999999998,90.0,,11.5,,,,,,57.0,696.0,20.8,,,,,,,,,,55.099999999999994,,2.3000000000000003,,14.7,CIQUAL2020_2020_07_07_edited,False
21517,"Lamb, rib chop, raw",21517,11400.0,2760.0,593.0,169.0,0.0,231.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,100.0,88.2,15.700000000000001,,,,,1.1,10.4,48.5,27.7,65.3,8.7,1.5,0.52,,,,2.0,80.0,,11.200000000000001,,,,,,48.099999999999994,812.0,18.400000000000002,,,,,,,,,,51.4,,2.1,,16.4,CIQUAL2020_2020_07_07_edited,False
21500,"Lamb, cutlet, raw",21500,15200.0,3680.0,502.0,144.0,0.0,345.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,130.0,16.0,0.0,0.0,0.0,0.0,0.0,17.4,77.9,67.2,123.0,8.0,8.0,0.0,0.0,0.0,820.0,1.7000000000000002,129.0,1.2,15.0,7.0,170.0,0.1,1360.0,2180.0,14.0,660.0,34.2,450.0,0.0,4.0,7.0,0.0,,10.0,1.7999999999999998,3.0,43.0,5.5,2.0,26.0,12.0,CIQUAL2020_2020_07_07_edited,False
21504,"Lamb, shoulder, raw",21504,7110.0,1700.0,702.0,183.0,4.5,106.0,5.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,38.7,44.1,5.2,0.0,0.0,0.0,0.21999999999999997,0.38,4.0,19.5,10.9,40.4,3.4000000000000004,0.5700000000000001,0.27,0.05,0.0,725.0,2.0,127.0,1.1,16.299999999999997,7.0,190.0,0.15,1700.0,2240.0,75.3,788.0,34.300000000000004,450.0,0.0,4.0,4.6000000000000005,34.0,,10.0,1.5,2.6,49.800000000000004,6.2,1.7000000000000002,108.0,16.5,CIQUAL2020_2020_07_07_edited,False
21505,"Lamb, shoulder, lean, raw",21505,5820.0,1390.0,730.0,196.0,0.0,67.6,0.0,,,,,,,,0.0,0.0,0.0,0.0,24.2,27.200000000000003,6.2,0.0,0.0,0.0,0.1,0.2,1.7999999999999998,13.100000000000001,8.0,,,,,0.0,0.0,660.0,1.7999999999999998,150.0,1.1,16.599999999999998,,240.0,0.24,1840.0,2740.0,,700.0,47.699999999999996,0.0,0.0,1.0,2.2,34.0,,0.0,1.2,2.2,54.5,7.1,1.6,230.0,27.799999999999997,CIQUAL2020_2020_07_07_edited,False
21502,"Lamb, leg, raw",21502,5380.0,1280.0,745.0,200.0,4.8,51.3,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,19.7,19.0,4.699999999999999,0.0,0.0,0.0,0.6,0.22999999999999998,2.0,9.9,5.5,14.8,2.5,0.38,0.43999999999999995,0.0,0.0,727.0,1.2,100.0,1.2,15.1,7.0,219.0,0.15,1770.0,2550.0,77.30000000000001,487.0,30.0,450.0,,4.0,4.6000000000000005,0.0,,10.0,1.5,2.7,65.19999999999999,6.3,2.6,98.0,21.7,CIQUAL2020_2020_07_07_edited,False
21515,"Lamb, saddle, raw",21515,9790.0,2360.0,638.0,175.0,0.0,184.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,79.5,69.7,12.9,,,,0.7000000000000001,0.8599999999999999,8.100000000000001,38.4,22.1,51.6,7.1,1.2,0.54,,,780.0,1.4000000000000001,128.0,1.3,11.6,7.0,190.0,0.14,1750.0,2220.0,57.300000000000004,550.0,21.099999999999998,450.0,,4.0,4.4,0.0,,0.0,1.0,1.9,54.1,5.8999999999999995,2.2,92.0,17.3,CIQUAL2020_2020_07_07_edited,False
6231,"Beef, stewing meat, raw",6231,6860.0,1640.0,684.0,240.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,26.400000000000002,2.5,0.0,0.0,0.0,0.061000000000000006,0.06,2.0,16.0,8.6,22.7,2.0,0.2,0.3,0.0,0.0053,786.0,1.0,180.0,0.8999999999999999,21.0,50.0,230.0,0.13,2000.0,3300.0,103.0,418.0,42.0,30.0,0.0,2.5,2.9,0.0,37.0,0.0,18.799999999999997,1.7999999999999998,56.5,6.4,3.4000000000000004,80.0,0.8999999999999999,CALNUT2020_2020_07_07,
6212,"Beef, flank steak, raw",6212,5570.0,1330.0,737.0,204.0,0.0,56.7,0.0,,,,,,,,0.0,0.0,0.0,0.0,22.0,22.599999999999998,3.1,0.0,0.0,0.0,0.14,0.04,1.5,12.5,6.4,17.2,1.3,0.28,,0.0,0.0,650.0,0.8500000000000001,142.0,0.72,33.1,,220.0,0.12,1950.0,3280.0,110.0,344.0,68.0,0.0,0.0,,3.1,12.0,,0.0,0.66,1.0,41.7,6.1,2.6,110.0,31.200000000000003,CIQUAL2020_2020_07_07_edited,False
6202,"Beef, bolar-blade, raw",6202,4950.0,1180.0,745.0,218.0,0.0,33.6,0.0,,,,,,,,0.0,0.0,0.0,0.0,12.3,12.1,2.5,,,,,0.022000000000000002,0.76,7.1,3.5999999999999996,9.5,0.94,0.18,,,,590.0,0.97,49.5,0.8999999999999999,28.599999999999998,,220.0,,1920.0,3540.0,107.0,379.0,45.9,0.0,0.0,,1.3,,,0.0,1.2,1.9,44.3,,4.4,70.0,18.9,CIQUAL2020_2020_07_07_edited,False
6001,"Beef, rib, raw",6001,10400.0,2510.0,,187.0,0.0,196.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,1.6,110.0,,28.0,24.0,180.0,,1880.0,3550.0,,650.0,,,,,,,,0.0,0.8,1.7000000000000002,45.0,,4.2,69.0,14.0,CIQUAL2020_2020_07_07_edited,False
6103,"Beef, rib steak, raw",6103,9610.0,2310.0,625.0,194.0,0.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.7,63.6,4.8,0.0,0.0,0.0,0.13,0.14,5.4,42.9,26.8,50.199999999999996,1.9,0.53,2.0,0.0,0.0,690.0,0.75,54.400000000000006,0.66,22.1,11.0,195.0,0.10999999999999999,1540.0,2700.0,81.30000000000001,298.0,42.5,145.0,0.0,4.5,6.6000000000000005,15.0,37.0,0.0,18.5,2.0,39.1,6.0,2.9,40.0,0.6900000000000001,CALNUT2020_2020_07_07,
6002,"Beef, shoulder, raw",6002,7030.0,1680.0,690.0,204.0,0.0,96.4,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,40.199999999999996,46.2,5.1,0.0,0.0,0.0,0.0,0.0,2.8000000000000003,23.799999999999997,12.0,37.9,2.3000000000000003,0.99,1.1,0.01,0.0,650.0,1.7000000000000002,73.8,0.73,22.9,9.5,225.0,0.12,1920.0,3420.0,72.5,675.0,54.6,86.7,0.0,5.5,3.2,15.0,,0.0,0.5700000000000001,1.9,53.8,7.7,5.0,50.0,18.400000000000002,CIQUAL2020_2020_07_07_edited,False
6111,"Beef, sirloin steak, raw",6111,6390.0,1520.0,705.0,223.0,6.0,67.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.099999999999998,25.7,5.8,0.0,0.0,0.0,0.05499999999999999,0.054000000000000006,1.7999999999999998,14.399999999999999,7.7,20.4,3.3000000000000003,0.32,0.49,0.0,0.0086,673.0,0.8200000000000001,92.8,0.76,22.599999999999998,9.0,213.0,0.10999999999999999,1890.0,3180.0,106.0,322.0,32.599999999999994,190.0,0.0,5.5,3.7,14.0,37.0,0.0,11.899999999999999,1.5,57.699999999999996,7.3,4.8,96.0,0.59,CALNUT2020_2020_07_07,
6102,"Beef, round, raw",6102,6220.0,1480.0,689.0,213.0,0.0,70.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.200000000000003,36.7,3.2,0.0,0.0,0.0,0.28,0.19,2.1,16.599999999999998,8.100000000000001,25.7,1.2,0.79,0.61,0.0,0.0,680.0,1.4000000000000001,103.0,0.8599999999999999,18.5,9.0,220.0,0.12,1850.0,3340.0,65.0,543.0,41.6,30.0,0.0,4.0,2.9,14.0,37.0,0.0,14.5,1.3,60.9,7.5,5.6000000000000005,90.0,0.63,CALNUT2020_2020_07_07,
6130,"Beef, thin flank, raw",6130,6430.0,1540.0,715.0,190.0,0.0,86.30000000000001,0.0,,,,,,,,0.0,0.0,0.0,0.0,39.1,29.6,4.6000000000000005,0.0,0.0,0.0,0.09,0.051000000000000004,2.0,18.799999999999997,15.600000000000001,24.2,1.9,0.39,,0.05,0.02,710.0,1.5,60.0,1.7000000000000002,36.800000000000004,,190.0,1.7000000000000002,1420.0,2420.0,118.0,593.0,45.099999999999994,40.0,0.0,1.0,1.5,15.0,,0.0,1.0,5.6000000000000005,39.7,11.299999999999999,2.9,30.0,46.1,CIQUAL2020_2020_07_07_edited,False
6150,"Beef, knuckle, raw",6150,5130.0,1220.0,725.0,209.0,0.0,42.5,0.0,,,,,,,,0.0,0.0,0.0,0.0,12.2,14.299999999999999,1.5,0.0,0.0,0.0,0.0,0.0,0.94,7.7,3.5999999999999996,14.299999999999999,1.4000000000000001,0.076,,,,590.0,1.4000000000000001,50.0,0.74,19.6,,240.0,0.10999999999999999,2150.0,3630.0,,540.0,53.2,0.0,0.0,,2.1,0.0,,0.0,0.71,1.9,50.099999999999994,7.3,5.300000000000001,110.0,44.900000000000006,CIQUAL2020_2020_07_07_edited,False
6140,"Beef, cheek, raw",6140,5710.0,1360.0,732.0,223.0,4.0,50.199999999999996,0.0,,,,,,,,0.0,0.0,0.0,0.0,18.1,17.5,5.1,,,,,0.035,1.0,8.7,6.800000000000001,13.5,2.3000000000000003,0.4,,,,,1.7999999999999998,,,31.8,,,,,,144.0,710.0,27.0,,,,,,,,,,46.7,,1.5,,72.4,CIQUAL2020_2020_07_07_edited,False
6204,"Beef, hanger steak, raw",6204,5770.0,1380.0,724.0,199.0,6.2,61.8,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.599999999999998,23.1,2.2,0.0,0.0,0.0,0.0,0.0,1.3,13.3,11.299999999999999,21.099999999999998,1.2,0.3,0.28,0.033,0.0,786.0,1.7999999999999998,114.0,0.8999999999999999,36.3,50.0,230.0,0.13,2000.0,3300.0,81.19999999999999,709.0,46.7,30.0,0.0,2.5,2.9,0.0,37.0,0.0,36.0,1.7999999999999998,56.5,6.4,3.4000000000000004,80.0,0.8999999999999999,CALNUT2020_2020_07_07,
6270,"Beef, chuck, raw",6270,6020.0,1440.0,723.0,212.0,0.0,65.4,0.0,,,,,,,,0.0,0.0,0.0,0.0,25.9,26.099999999999998,3.5,0.0,0.0,0.0,0.0,0.044000000000000004,1.5,14.2,8.100000000000001,20.5,1.3,0.31,,0.0,0.0,670.0,1.2,74.5,0.8699999999999999,25.0,,250.0,0.12,2230.0,3430.0,102.0,490.0,55.099999999999994,30.0,0.0,1.0,2.0,15.0,,0.0,0.8,2.1,36.7,8.6,2.7,30.0,27.7,CIQUAL2020_2020_07_07_edited,False
6122,"Beef, short ribs, raw",6122,11900.0,2870.0,582.0,184.0,0.0,237.0,,,,,,,,,0.0,0.0,0.0,0.0,106.0,95.7,6.0,0.0,0.0,0.0,1.4000000000000001,0.18,8.0,60.099999999999994,31.200000000000003,72.8,2.2,0.6,1.7000000000000002,0.0,0.0,760.0,1.2,90.0,0.53,19.0,,140.0,0.10999999999999999,1370.0,2320.0,66.8,490.0,30.8,0.0,,,,,,0.0,0.71,1.2,37.2,2.4,2.5,50.0,25.7,CIQUAL2020_2020_07_07_edited,False
6206,"Beef, rump steak, raw",6206,4820.0,1140.0,709.0,225.0,4.0,25.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,7.800000000000001,8.6,1.6,0.0,0.0,0.0,0.011000000000000001,0.0086,0.56,4.8,2.4,8.6,0.81,0.31,0.45999999999999996,0.0095,0.0047,630.0,1.3,73.3,0.67,24.8,9.0,165.0,0.075,1950.0,3260.0,93.0,505.0,35.4,60.0,0.0,5.0,2.9,15.0,,0.0,0.62,2.1,61.7,5.8,5.699999999999999,50.0,15.2,CIQUAL2020_2020_07_07_edited,False
6252,"Beef, minced steak, 10% fat, raw",6252,7130.0,1710.0,695.0,200.0,0.25,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.799999999999997,46.2,3.4000000000000004,0.0,0.0,0.0,0.0,0.061000000000000006,2.1,16.599999999999998,10.0,30.6,2.1,0.51,0.74,0.0,0.0,650.0,1.6,120.0,0.72,22.400000000000002,68.0,200.0,0.1,1840.0,3210.0,139.0,647.0,47.9,40.0,0.0,1.0,1.7000000000000002,8.0,67.0,0.0,22.1,1.5,50.7,6.0,3.7,60.0,0.42000000000000004,CALNUT2020_2020_07_07,
6254,"Beef, minced steak, 15% fat, raw",6254,8730.0,2090.0,672.0,202.0,4.699999999999999,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.1,60.599999999999994,5.5,0.0,0.0,0.0,0.0,0.098,3.8,31.9,17.5,46.5,2.0,0.49,1.3,0.02,0.01,670.0,1.0,93.3,0.6900000000000001,26.400000000000002,10.0,200.0,0.10999999999999999,1710.0,3020.0,67.8,417.0,48.0,95.0,0.0,3.5,2.6,13.0,37.0,10.0,19.0,1.7000000000000002,41.0,5.1,2.0,57.5,0.48,CALNUT2020_2020_07_07,
6256,"Beef, minced steak, 20% fat, raw",6256,10300.0,2490.0,619.0,173.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.9,88.5,5.2,0.0,0.0,0.0,0.0,0.14,5.8999999999999995,42.800000000000004,23.599999999999998,60.599999999999994,4.1,0.51,0.62,0.0,0.0,710.0,1.6,127.0,0.61,19.4,68.0,170.0,0.1,1580.0,2700.0,127.0,640.0,41.8,40.0,0.0,1.0,1.7000000000000002,18.0,37.0,0.0,21.400000000000002,1.5,42.300000000000004,5.0,3.2,70.0,0.42999999999999994,CALNUT2020_2020_07_07,
6250,"Beef, minced steak, 5% fat, raw",6250,5470.0,1300.0,740.0,219.0,3.0,45.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,18.6,3.0,0.0,0.0,0.0,0.0,0.026,1.0,9.3,5.0,14.399999999999999,1.1,0.24,0.4,0.0,0.0,620.0,0.97,70.0,0.8200000000000001,26.5,8.0,220.0,0.10999999999999999,1840.0,3530.0,67.2,378.0,45.4,40.0,0.0,2.5,2.0,3.0,37.0,0.0,21.200000000000003,1.7000000000000002,47.0,6.4,3.4000000000000004,60.0,0.48,CALNUT2020_2020_07_07,
6201,"Beef, steak or beef steak, raw",6201,9260.0,2230.0,631.0,192.0,0.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.5,73.1,5.8999999999999995,0.0,0.0,0.0,0.5,0.4,5.5,41.3,19.6,58.7,3.2,1.3,1.4000000000000001,0.0,0.0,670.0,1.5,60.0,0.71,19.3,10.0,198.0,0.12,1740.0,3070.0,65.0,587.0,40.300000000000004,150.0,0.0,6.0,4.8,0.0,37.0,0.0,21.8,1.6,44.400000000000006,5.2,4.2,57.699999999999996,0.75,CALNUT2020_2020_07_07,
6160,"Beef, topside, raw",6160,4880.0,1160.0,748.0,231.0,5.699999999999999,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.2,1.9,0.0,0.0,0.0,0.04,0.0,0.43999999999999995,4.699999999999999,2.3000000000000003,6.4,0.68,0.14,0.5800000000000001,0.04,0.02,615.0,0.78,79.3,0.61,27.5,9.0,170.0,0.06,1960.0,3290.0,101.0,311.0,34.6,30.0,0.0,4.0,2.3000000000000003,15.0,37.0,0.0,11.6,1.7999999999999998,52.1,6.3,5.1,55.0,0.6,CALNUT2020_2020_07_07,
36203,"Duck, leg, meat and skin, raw",36203,4330.0,1030.0,723.0,187.0,0.0,31.0,,,,,,,,,0.0,0.0,0.0,0.0,10.5,14.7,4.2,,,,,,,,,,,,,,,,2.6,,,,,,,,,,1030.0,,,,,,,,,,,,,,,,CIQUAL2020_2020_07_07_edited,False
36206,"Duck, breast fillet",36206,14100.0,3400.0,532.0,179.0,8.5,294.0,7.0,,,,,,,,0.0,0.0,0.0,0.0,89.5,,,,,,,,,,,,,,,,,,2.1,50.0,,,,,,,,,544.0,,,,,,,,,,,,,,,,CIQUAL2020_2020_07_07_edited,False
36204,"Duck, meat and skin, raw",36204,11800.0,2840.0,586.0,174.0,27.5,226.0,2.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,74.7,113.0,27.3,0.1,0.1,0.1,0.1,0.1,1.4000000000000001,57.400000000000006,15.4,101.0,24.0,1.5,0.8,0.1,0.1,772.0,1.4000000000000001,51.0,2.3000000000000003,22.0,200.0,200.0,0.5,1800.0,3100.0,200.0,569.0,21.0,393.0,0.0,6.800000000000001,6.8999999999999995,8.0,,5.0,1.7999999999999998,7.199999999999999,48.7,19.7,2.6,249.0,16.5,CIQUAL2020_2020_07_07_edited,False
36201,"Duck, meat, raw",36201,5270.0,1260.0,727.0,194.0,0.0,53.3,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,23.3,7.6,0.0,0.0,0.0,0.0,0.26,0.17,9.3,5.5,9.7,3.9000000000000004,0.79,0.0,0.0,0.0,770.0,1.9,90.0,2.0,26.299999999999997,12.0,205.0,0.19,1990.0,2770.0,240.0,777.0,14.7,220.0,0.0,5.5,7.0,28.0,36.0,58.5,3.8,4.2,48.3,16.0,4.1,365.0,4.9,CIQUAL2020_2020_07_07_edited,False
40002,"Brain, lamb, raw",40002,5080.0,1220.0,792.0,104.0,8.0,85.8,,,,,,,,,0.0,0.0,0.0,0.0,21.9,15.5,8.8,,,,,0.0,0.4,10.600000000000001,10.700000000000001,,,,,0.0,4.9,13500.0,2.8000000000000003,90.0,2.4,17.5,,120.0,0.43999999999999995,2700.0,2960.0,,1120.0,11.7,0.0,,,,,,160.0,1.3,3.0,39.0,9.200000000000001,2.9,30.0,113.0,CIQUAL2020_2020_07_07_edited,False
40005,"Brain, pork, raw",40005,5160.0,1240.0,784.0,103.0,0.0,92.10000000000001,,,,,,,,,0.0,0.0,0.0,0.0,20.8,16.599999999999998,14.299999999999999,,,,,,0.4,10.3,10.0,,,,,,4.5,22000.0,3.0,100.0,2.4,16.0,6.0,140.0,0.94,2820.0,2580.0,90.0,1200.0,12.7,0.0,,,,,,135.0,1.6,2.8000000000000003,42.800000000000004,28.0,1.9,60.0,21.9,CIQUAL2020_2020_07_07_edited,False
40006,"Brain, calf, raw",40006,4880.0,1170.0,798.0,103.0,5.0,82.10000000000001,,,,,,,,,0.0,0.0,0.0,0.0,19.099999999999998,16.4,9.5,,,,,,,,,,,,,,,15900.0,3.2,100.0,2.2,21.299999999999997,6.2,140.0,0.37,2740.0,3150.0,116.0,1270.0,11.100000000000001,0.0,,,,,,140.0,1.3,2.6,43.0,27.200000000000003,2.8000000000000003,30.0,122.0,CIQUAL2020_2020_07_07_edited,False
36050,"Capon, meat and skin, raw",36050,7640.0,1830.0,632.0,218.0,0.0,106.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,15.0,,,,,,,,,,,,,,,,,750.0,5.6000000000000005,110.0,0.5,10.9,,210.0,0.2,1830.0,2170.0,,2720.0,11.7,370.0,0.0,,3.2,24.0,,17.0,0.64,1.3,72.69999999999999,9.7,3.5999999999999996,60.0,3.4000000000000004,CIQUAL2020_2020_07_07_edited,False
21800,"Young goat, raw",21800,4360.0,1030.0,758.0,206.0,0.0,23.1,,,,,,,,,0.0,0.0,0.0,0.0,7.1,10.3,1.7000000000000002,,,,0.0,0.0,0.3,3.3000000000000003,3.3000000000000003,,,,,,,570.0,2.1,130.0,2.6,28.3,,,0.38,1800.0,3850.0,,820.0,40.0,0.0,,,,,,0.0,1.1,4.9,37.5,,,50.0,11.299999999999999,CIQUAL2020_2020_07_07_edited,False
40058,"Heart, lamb, raw",40058,4970.0,1190.0,767.0,165.0,4.0,56.8,4.0,,,,,,,0.0,0.0,0.0,0.0,0.0,22.5,16.0,5.5,,,,,0.2,1.3,8.6,11.6,,,,,0.4,0.3,1350.0,2.2,60.0,4.0,46.0,,170.0,0.45999999999999996,1750.0,3160.0,,890.0,18.700000000000003,0.0,0.0,5.1,4.8,,,50.0,3.7,9.9,61.4,26.299999999999997,3.9000000000000004,20.0,103.0,CIQUAL2020_2020_07_07_edited,False
40052,"Heart, beef, raw",40052,4350.0,1030.0,790.0,185.0,7.0,29.5,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,7.4,5.6000000000000005,6.1,0.0,0.0,0.0,0.0,0.0,0.27,3.0,3.5,4.0,2.7,0.26,,0.0,0.0,1370.0,2.0,54.800000000000004,3.5,51.4,18.0,190.0,0.34,2130.0,2640.0,235.0,817.0,14.9,0.0,0.0,10.0,2.1,0.0,,20.0,2.9,8.299999999999999,67.8,21.5,1.1,115.0,84.39999999999999,CIQUAL2020_2020_07_07_edited,False
40055,"Heart, turkey, raw",40055,5660.0,1350.0,745.0,167.0,4.0,74.4,0.0,,,,,,,,0.0,0.0,0.0,0.0,19.2,20.5,21.5,0.0,0.0,0.0,0.04,0.24,0.6,12.0,5.8,18.0,17.6,0.9299999999999999,,0.02,0.06,2250.0,3.2,180.0,4.9,37.0,,210.0,1.0,1830.0,1790.0,,1290.0,32.1,800.0,230.0,4.0,3.1,0.0,,30.0,1.7000000000000002,11.299999999999999,64.4,31.200000000000003,4.8,60.0,133.0,CIQUAL2020_2020_07_07_edited,False
40060,"Heart, pork, raw",40060,4570.0,1090.0,774.0,171.0,4.0,43.3,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,10.8,9.399999999999999,13.0,0.0,0.0,0.0,0.0,0.097,0.78,5.6000000000000005,4.3,8.5,7.1,0.0,4.8,0.0,0.0,1310.0,2.0,51.5,4.1,53.4,11.0,200.0,0.51,1870.0,2960.0,121.0,815.0,24.5,70.0,0.0,5.1,4.2,0.0,,41.5,5.300000000000001,10.9,66.3,25.099999999999998,4.1,65.0,32.5,CIQUAL2020_2020_07_07_edited,False
